CHEM,3C,3.0,
CHEM,3CL,2.0,Prerequisite(s): completion of CHEM 3A and CHEM 3B; prior or concurrent enrollment in CHEM 3C.
CHEM,4A,5.0,Prerequisite(s): Previous or concurrent enrollment in MATH 3 (or equivalent) or a mathematics placement score of 300 or higher. Concurrent enrollment in CHEM 1M is required. Strong high-school-level chemistry is strongly recommended.
CHEM,4AL,2.0,Prerequisite(s): prior or current enrollment in CHEM 4A.
CHEM,4B,5.0,Prerequisite: CHEM 4A. Concurrent enrollment in CHEM 4AL is required.
CHEM,4BL,2.0,Prerequisite(s): Prior or concurrent enrollment in CHEM 4B.
CHEM,8A,5.0,"[""OR"", [""OR"", [""AND"", ""CHEM 1B"", ""CHEM 1C""], ""CHEM 3C""], ""CHEM 4B""]"
CHEM,8B,5.0,"""CHEM 8A"""
CHEM,8L,2.0,"Prerequisite(s): CHEM 1C and CHEM 1N, or CHEM 3C and CHEM 3CL, or CHEM 4B and CHEM 4BL. Previous or concurrent enrollment in CHEM 8A is required."
CHEM,8M,2.0,Prerequisite(s): CHEM 8A and CHEM 8L and previous or concurrent enrollment in CHEM 8B is required.
CHEM,8N,2.0,Prerequisite(s): CHEM 8A and CHEM 8L concurrent enrollment in CHEM 8B is required.
CHEM,80H,5.0,
CHEM,99,5.0,
CHEM,99F,2.0,
CHEM,103,5.0,"""CHEM 8B"""
CHEM,109,3.0,Prerequisite(s): CHEM 8B or equivalent.
CHEM,110,5.0,"Prerequisite(s): CHEM 8B. Enrollment is restricted to chemistry majors, minors and proposed majors."
CHEM,110L,2.0,Prerequisite(s): CHEM 8M and previous or concurrent enrollment in CHEM 110.
CHEM,110N,2.0,"Prerequisite(s): CHEM 8A, CHEM 8B and CHEM 8L and either CHEM 8M or CHEM 8N and CHEM 160; previous or concurrent enrollment in CHEM 109 or CHEM 110 is required"
CHEM,122,5.0,Prerequisite(s): CHEM 110 and satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior chemistry (B.S.) majors.
CHEM,124,4.0,"""CHEM 110"""
CHEM,139,5.0,"[""OR"", [""OR"", [""AND"", ""CHEM 1C"", ""CHEM 3C""], [""AND"", ""CHEM 4B"", ""MATH 11A""]], ""MATH 19A""]"
CHEM,143,5.0,"""CHEM 110"""
CHEM,144,5.0,"""CHEM 110"""
CHEM,146A,3.0,Prerequisite(s): CHEM 110 and CHEM 110L; satisfaction of Entry Level Writing and Composition requirements. Enrollment is restricted to chemistry majors. Minors by permission of instructor.
CHEM,146B,3.0,Prerequisite(s): CHEM 151A and CHEM 151L; CHEM 163A; satisfaction of Entry Level Writing and Composition requirements. Enrollment restricted to chemistry majors. Minors by permission of instructor.
CHEM,146C,5.0,Prerequisite(s): CHEM 163B and CHEM 164; satisfaction of Entry Level Writing and Composition requirements. Enrollment restricted to chemistry majors. Minors by permission of instructor.
CHEM,151A,5.0,Prerequisite(s): CHEM 8B and CHEM 8M and CHEM 163A. Concurrent enrollment in CHEM 151L is required.
CHEM,151B,5.0,Prerequisite(s): CHEM 8B and CHEM 8M and CHEM 163A. Recommended for chemistry majors.
CHEM,151L,2.0,Prerequisite(s):CHEM 8B and CHEM 8M and CHEM 163A. Concurrent enrollment in CHEM 151A is required.
CHEM,156C,5.0,Prerequisite(s): Previous or concurrent enrollment in CHEM 151A. Enrollment is restricted to seniors.
CHEM,160J,5.0,"Prerequisite(s): CHEM 8L and completion of or enrollment in BIOC 100A, BIOL 100, or CHEM 103."
CHEM,160K,5.0,
CHEM,160L,5.0,"Prerequisite(s): CHEM 160K, satisfaction the Entry Level Writing and Composition requirements."
CHEM,161J,5.0,"Prerequisites: successful completion of CHEM 8B and CHEM 8M; and previous or concurrent enrollment in BIOL 100, BIOC 100A, or CHEM 103. Enrollment is by permission of the instructor."
CHEM,161K,5.0,
CHEM,161L,5.0,"Prerequisite(s): CHEM 161K, and Entry Level and Composition requirements. Enrollment is by permission of the instructor."
CHEM,163A,5.0,"Prerequisite(s): CHEM 1B and CHEM 1C; PHYS 5A, PHYS 5B, and PHYS 5C or PHYS 6A, PHYS 6B, and PHYS 6C; and MATH 22 or MATH 23B. PHYS 6C can be taken concurrently."
CHEM,163B,5.0,"[""OR"", [""OR"", [""AND"", ""CHEM 1B"", [""AND"", ""CHEM 1C"", ""PHYS 6A""]], [""AND"", ""PHYS 5A"", ""MATH 22""]], ""MATH 23B""]"
CHEM,163C,5.0,"[""OR"", [""AND"", ""CHEM 163A"", ""CHEM 163B""], [""AND"", ""BIOC 163A"", ""BIOC 163B""]]"
CHEM,164,5.0,"Prerequisite(s): CHEM 1B and CHEM 1C; and PHYS 5A and PHYS 5B and PHYS 5C, or PHYS 6A and PHYS 6B and PHYS 6C; and MATH 22 or MATH 23B. CHEM 163A is recommended."
CHEM,169,5.0,"[""OR"", ""CHEM 103"", ""BIOC 100A""]"
CHEM,171,5.0,"Prerequisites: CHEM 8B, and CHEM 103 or BIOC 100A. Enrollment is restricted to senior chemistry, biochemistry or related life science majors and minors. BIOL 101 and CHEM 110 recommended but not required."
CHEM,192,5.0,
CHEM,194,5.0,
CHEM,195A,5.0,
CHEM,195B,5.0,
CHEM,195C,5.0,
CHEM,199,5.0,
CHEM,199F,2.0,
CHIN,1,5.0,
CHIN,2,5.0,Prerequisite(s): CHIN 1 or by consent of instructor.
CHIN,3,5.0,Prerequisite(s): CHIN 2 or by consent of instructor.
CHIN,4,5.0,Prerequisite(s): CHIN 3 or by consent of instructor.
CHIN,5,5.0,Prerequisite(s): CHIN 4 or CHIN 4H or by consent of instructor.
CHIN,6,5.0,Prerequisite(s): CHIN 5 or CHIN 5H or by consent of instructor.
CHIN,94,5.0,
CHIN,99,5.0,
CHIN,99F,2.0,
CHIN,103,5.0,Prerequisite(s): CHIN 6 or by consent of instructor.
CHIN,104,5.0,Prerequisite(s): CHIN 103 or CHIN 105 or CHIN 107 or CHIN 108; or by consent of instructor.
CHIN,105,5.0,Prerequisite(s): CHIN 103 or CHIN 104 or CHIN 107 or CHIN 108; or by consent of instructor.
CHIN,107,5.0,Prerequisite(s): CHIN 103 or CHIN 104 or CHIN 105 or CHIN 108; or by consent of instructor.
CHIN,108,5.0,Prerequisite(s): CHIN 103 or CHIN 104 or CHIN 105 or CHIN 107; or by consent of instructor.
CHIN,194,5.0,
CHIN,199,5.0,
CHIN,199F,2.0,
CLNI,1,5.0,Enrollment is restricted to first-year college members.
CLNI,1A,1.0,Enrollment is restricted to entering first-year College Nine students.
CLNI,60,5.0,Enrollment is restricted to College Scholars students.
CLNI,70,2.0,Enrollment is restricted to College Nine and College Ten students.
CLNI,85,2.0,Enrollment is restricted to College Nine members during priority enrollment only.
CLNI,86,2.0,
CLNI,90,2.0,
CLNI,91,1.0,Enrollment is restricted to College Nine members.
CLNI,105,5.0,Enrollment is restricted to  junior and senior College Nine and College Ten members during priority enrollment only.
CLNI,106,2.0,
CLNI,112A,2.0,
CLNI,112B,2.0,"""CLNI 112A"""
CLNI,115,2.0,
CLNI,120,2.0,
CLNI,191,5.0,
CLNI,199,5.0,
CLNI,199F,2.0,
CLST,99,5.0,
CLST,197F,2.0,
CLST,199,5.0,
CLST,199F,2.0,
CMMU,10,5.0,
CMMU,20,5.0,
CMMU,30,5.0,
CMMU,93,5.0,
CMMU,93F,2.0,
CMMU,93G,3.0,
CMMU,99,5.0,
CMMU,99F,2.0,
CMMU,101,5.0,"Enrollment is restricted to sophomore, junior, and senior community studies majors and proposed majors."
CMMU,102,5.0,
CMMU,103,2.0,
CMMU,105A,5.0,
CMMU,105B,5.0,
CMMU,105C,5.0,
CMMU,107,5.0,"Prerequisite(s): satisfaction of the Entry Level Writing and Composition requirements, CMMU 198. Enrollment is restricted to community studies majors."
CMMU,130,5.0,
CMMU,132,5.0,
CMMU,133,5.0,
CMMU,134,5.0,
CMMU,137,5.0,
CMMU,141,5.0,Enrollment is restricted to community studies majors and proposed majors during First Pass enrollment.
CMMU,143,5.0,
CMMU,145,5.0,
CMMU,148,5.0,
CMMU,149,5.0,
CMMU,151,5.0,
CMMU,156,5.0,
CMMU,157,5.0,
CMMU,160,5.0,
CMMU,161,5.0,
CMMU,162,5.0,
CMMU,163,5.0,
CMMU,164,5.0,
CMMU,165,5.0,
CMMU,167,5.0,
CMMU,186,5.0,
CMMU,189,5.0,
CMMU,191,3.0,
CMMU,192,5.0,
CMMU,193,5.0,
CMMU,193F,2.0,
CMMU,193G,3.0,
CMMU,195A,5.0,
CMMU,195B,5.0,
CMMU,195C,5.0,
CMMU,199,5.0,
CMMU,199F,2.0,
CMPM,15,1.0,
CMPM,17,3.0,Enrollment is restricted to sophomores and frosh. Seniors and juniors may enroll by permission of the instructor.
CMPM,25,5.0,
CMPM,26,5.0,"""CMPM 25"""
CMPM,27,5.0,Prerequisite(s): CMPM 25 or by permission of the instructor.
CMPM,35,5.0,"""CSE 30"""
CMPM,80A,5.0,
CMPM,80H,5.0,
CMPM,80I,5.0,
CMPM,80J,5.0,Prerequisite(s): Satisfaction of the Entry Level Writing and Composition requirements.
CMPM,80K,5.0,
CMPM,80L,5.0,
CMPM,94,5.0,
CMPM,94F,2.0,
CMPM,110,5.0,"Prerequisite(s): CMPM 120, or by permission of the instructor."
CMPM,115,5.0,Enrollment is restricted to juniors and seniors.
CMPM,118,5.0,
CMPM,120,5.0,Prerequisite(s): CMPM 80K; and FILM 80V; and CSE 15 and CSE 15L or CSE 30 or CMPM 35; and ARTG 80G or ARTG 80H or ARTG 80I; and concurrent enrollment in ARTG 120. Enrollment is restricted to juniors and seniors or by permission of the instructor.
CMPM,121,5.0,"""CMPM 120"""
CMPM,122,5.0,
CMPM,123,5.0,Prerequisites: CSE 101 or CMPM 35.
CMPM,125,5.0,"""CMPM 120"""
CMPM,130,5.0,Prerequisite(s): satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to computer science: computer game design majors.
CMPM,131,5.0,"Enrollment is restricted to juniors, seniors, and graduate students."
CMPM,132,5.0,"Enrollment is restricted to juniors, seniors, and graduate students."
CMPM,146,5.0,"Prerequisite(s): CSE 101 or equivalent; familiarity with python a plus, though not required. Enrollment is restricted to sophomores, juniors, seniors, and graduate students."
CMPM,147,5.0,"""CMPM 120"""
CMPM,148,5.0,Prerequisite(s): CSE 101 or CMPM 35. Enrollment is restricted to juniors and seniors.
CMPM,150,5.0,"Enrollment is restricted to sophomores, juniors, and seniors."
CMPM,151,5.0,"[""OR"", [""AND"", ""CSE 14"", ""CSE 14L""], ""CSE 11""]"
CMPM,152,5.0,"Prerequisites: CMPM 35 or CMPM 120 or CMPM 150 or CMPM 151 or by permission of instructor. Enrollment is restricted to juniors, seniors, and graduate students."
CMPM,163,5.0,Prerequisite(s): CMPM 120 (exceptions granted in special cases with permission of the instructor).
CMPM,164,5.0,Prerequisite(s): CMPM 163 or CSE 160. Concurrent enrollment in CMPM 164L is required.
CMPM,164L,2.0,Prerequisite(s): CMPM 163 or CSE 160. Concurrent enrollment in CMPM 164 is required.
CMPM,169,5.0,"Prerequisites: CMPM 35 or CMPM 120 or CMPM 163 or by permission of instructor. Enrollment is restricted to juniors, seniors, and graduate students."
CMPM,170,5.0,"Prerequisite(s): satisfaction of the Entry Level Writing and Composition requirements; CMPM 120, ARTG 120 and CSE 111. Enrollment is restricted to Computer science: computer game design majors."
CMPM,171,7.0,Prerequisites: CMPM 121 and CMPM 130 and CMPM 170 and CMPM 176.
CMPM,172,7.0,
CMPM,176,5.0,"""CMPM 80K"""
CMPM,177,5.0,Enrollment is restricted to juniors and seniors.
CMPM,178,5.0,"Enrollment is restricted to juniors, seniors, and graduate students."
CMPM,179,5.0,"[""AND"", ""CMPM 120"", ""CMPM 80K""]"
CMPM,194,5.0,
CMPM,194F,2.0,
CMPM,195,5.0,
CMPM,195F,2.0,
CMPM,198,5.0,
CMPM,198F,2.0,
CMPM,199,5.0,
CMPM,199F,2.0,
COWL,1,5.0,Enrollment is restricted to first-year college members.
COWL,11F,3.0,
COWL,1A,1.0,Enrollment is restricted to entering first-year Cowell College students.
COWL,10,5.0,
COWL,11A,2.0,
COWL,11B,2.0,
COWL,11C,2.0,
COWL,11D,2.0,
COWL,11E,2.0,
COWL,12,5.0,Enrollment is restricted to college members during priority enrollment.
COWL,50,2.0,"Enrollment is restricted to first-year and sophomore college members, or by permission of instructor."
COWL,52,5.0,
COWL,64,2.0,Enrollment is restricted to first-year students.
COWL,65,5.0,
COWL,70A,5.0,
COWL,70B,5.0,Prerequisite(s): COWL 70A or by permission of instructor.
COWL,70C,5.0,Prerequisite(s): COWL 70B or by instructor permission.
COWL,86,2.0,
COWL,89,2.0,Enrollment is restricted to participants in the first-year scholars program.
COWL,93,5.0,
COWL,93F,2.0,
COWL,94,5.0,
COWL,94F,2.0,
COWL,99,5.0,
COWL,99F,2.0,
COWL,111,2.0,
COWL,118B,5.0,
COWL,122,2.0,
COWL,138A,5.0,"[""OR"", ""COWL 80A"", ""COWL 80B""]"
COWL,140,5.0,Enrollment is restricted to juniors and seniors.
COWL,158A,5.0,"Enrollment restricted to sophomores, juniors, and seniors."
COWL,165,3.0,
COWL,168,2.0,Enrollment is restricted to college members.
COWL,174,3.0,
COWL,175A,5.0,
COWL,184A,2.0,
COWL,184B,2.0,
COWL,184C,2.0,
COWL,192,5.0,
COWL,193,5.0,
COWL,193F,2.0,
COWL,194,5.0,
COWL,194F,2.0,
COWL,195,5.0,
COWL,198,5.0,
COWL,199,5.0,
COWL,199F,2.0,
CRES,10,5.0,Prerequisite(s): Satisfaction of the Entry Level Writing requirement.
CRES,14,5.0,
CRES,15,5.0,
CRES,25,5.0,
CRES,45,5.0,
CRES,60E,5.0,
CRES,68,5.0,
CRES,70B,5.0,
CRES,70S,2.0,
CRES,70U,5.0,
CRES,94,5.0,
CRES,94F,2.0,
CRES,99,5.0,
CRES,100,5.0,Prerequisite(s): CRES 10 and satisfaction of the Entry Level and Composition requirements.
CRES,101,5.0,Prerequisite(s): CRES 10 and satisfaction of the Entry Level Writing and Composition requirements.
CRES,111,5.0,
CRES,112,5.0,
CRES,113,5.0,
CRES,114,5.0,
CRES,115,5.0,
CRES,116,5.0,
CRES,118,5.0,
CRES,120,5.0,
CRES,121,5.0,
CRES,131,5.0,
CRES,132,5.0,
CRES,140,5.0,"""CRES 10"""
CRES,150,5.0,
CRES,160,5.0,"""CRES 10"""
CRES,170,5.0,
CRES,171,5.0,
CRES,172,5.0,
CRES,181,5.0,
CRES,185A,5.0,
CRES,188A,5.0,
CRES,188B,5.0,
CRES,188M,5.0,
CRES,188S,5.0,
CRES,188T,5.0,
CRES,188X,5.0,
CRES,190A,5.0,Prerequisite(s): CRES 10 and CRES 100; and satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to critical race and ethnic studies majors.
CRES,190B,5.0,Prerequisite(s): CRES 10 and CRES 100; satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior critical race and ethnic studies majors.
CRES,190C,5.0,
CRES,190D,5.0,Prerequisite(s): CRES 10 and CRES 100; satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior critical race and ethnic studies majors.
CRES,190F,5.0,Prerequisite(s): CRES 10 and CRES 100; satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior CRES majors.
CRES,190P,5.0,Prerequisite(s): CRES 10 and CRES 100; satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior critical race and ethnic studies majors.
CRES,190S,5.0,Prerequisite(s): CRES 10 and CRES 100; satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior critical race and ethnic studies majors.
CRES,190T,5.0,Prerequisite(s): CRES 10 and CRES 100 and satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior critical race and ethnic studies majors. 
CRES,190X,5.0,
CRES,192,5.0,
CRES,194,5.0,
CRES,199,5.0,
CRES,199F,2.0,
CRSN,1,5.0,Enrollment is restricted to first-year college members.
CRSN,1A,1.0,Enrollment is restricted to entering first-year Rachel Carson College students.
CRSN,10,2.0,
CRSN,15,2.0,Enrollment is restricted to first-year through third-year students. Others may enroll with instructor permission.
CRSN,15A,2.0,
CRSN,28,3.0,
CRSN,55,2.0,Enrollment restricted to college members until after priority enrollment.
CRSN,56,2.0,
CRSN,61,2.0,
CRSN,81C,5.0,Prerequisite(s): CRSN 80A or CRSN 80B. Enrollment restricted to first-year and sophomore college members.
CRSN,82,2.0,Enrollment restricted to college members.
CRSN,90,1.0,Enrollment restricted to college members. Other students by permission of the instructor.
CRSN,93,5.0,
CRSN,99,5.0,
CRSN,99F,2.0,
CRSN,128,3.0,
CRSN,151A,5.0,
CRSN,151B,5.0,
CRSN,151C,3.0,
CRSN,151S,5.0,
CRSN,152,2.0,
CRSN,155,2.0,Enrollment restricted to college members or by permission of instructor.
CRSN,155S,3.0,
CRSN,160,5.0,
CRSN,161,5.0,
CRSN,162,5.0,
CRSN,193,5.0,
CRSN,193F,2.0,
CRSN,195,5.0,
CRSN,198,5.0,
CRSN,199,5.0,
CRSN,199F,2.0,
CRWN,1,5.0,Enrollment is restricted to first-year college members.
CRWN,1A,1.0,Enrollment is restricted to entering first-year Crown College students.
CRWN,28,2.0,
CRWN,31,2.0,
CRWN,60,5.0,Enrollment is restricted to college members.
CRWN,70,3.0,
CRWN,70L,2.0,
CRWN,79,2.0,
CRWN,80F,5.0,Prerequisite(s): satisfaction of the Entry Level Writing requirement.
CRWN,80J,5.0,
CRWN,80L,5.0,
CRWN,80S,5.0,Preference given to Crown College students. Enrollment is restricted to first-year and sophomore students.
CRWN,81,3.0,
CRWN,85,5.0,Enrollment is restricted to College Scholars Program students.
CRWN,86,5.0,Enrollment is restricted to College Scholars Students.
CRWN,87,5.0,Prerequisite(s): Enrollment in the College Scholars Program.
CRWN,88,5.0,Enrollment is restricted to College Scholar Students.
CRWN,89,5.0,
CRWN,90,5.0,Enrollment is restricted to College Scholar Students.
CRWN,91,5.0,
CRWN,92,5.0,
CRWN,92G,5.0,Prerequisite(s): concurrent enrollment  in CRWN 94.
CRWN,93,5.0,
CRWN,93F,2.0,
CRWN,94,5.0,"""CRWN 92"""
CRWN,95,5.0,
CRWN,96,5.0,
CRWN,97A,2.0,
CRWN,97B,2.0,
CRWN,98,2.0,Prerequisite(s): CRWN 1 or by permission of the instructor.
CRWN,98B,2.0,Prerequisite(s): concurrent enrollment in WRIT 2.
CRWN,99F,2.0,
CRWN,100,3.0,
CRWN,123,5.0,
CRWN,185,2.0,
CRWN,192,5.0,
CRWN,198,5.0,
CRWN,199,5.0,
CRWN,199F,2.0,
CSE,3,5.0,
CSE,5J,5.0,
CSE,10,5.0,
CSE,12,7.0,"Prerequisite(s): CSE 5J, or CSE 20, or CSE 30, or BME 160, or equivalent."
CSE,13S,7.0,"[""OR"", ""CSE 12"", ""BME 160""]"
CSE,16,5.0,"[""OR"", [""OR"", [""OR"", [""OR"", [""OR"", ""MATH 19A"", ""MATH 19B""], ""MATH 11B""], ""AM 11B""], ""AM 15B""], ""ECON 11B""]"
CSE,20,5.0,
CSE,30,7.0,"Prerequisite(s): CSE 20 or BME 160; and MATH 3 or MATH 11A or MATH 19A or AM 3 or AM 11A or ECON 11A, or a score of 400 or higher on the mathematics placement examination (MPE)."
CSE,40,5.0,"[""OR"", ""MATH 19B"", [""AND"", ""MATH 20B"", ""CSE 30""]]"
CSE,80A,5.0,
CSE,80L,5.0,
CSE,80N,5.0,
CSE,80S,5.0,Prerequisite(s): MATH 3 or MATH 11A; or AM 3 or AM 6 or AM 11A or AM 15A; or ECON 11A; or score on math placement exam of 300 or higher.
CSE,94,5.0,
CSE,94F,2.0,
CSE,99,5.0,
CSE,99F,2.0,
CSE,100,5.0,Prerequisite(s): CSE 12; previous or concurrent enrollment in CSE 100L is required.
CSE,100L,2.0,Prerequisite(s): CSE 12; previous or concurrent enrollment in CSE 100 is required.
CSE,101,5.0,"[""OR"", [""OR"", [""OR"", [""OR"", [""OR"", ""CSE 12"", [""AND"", ""BME 160"", ""CSE 13E""]], [""OR"", ""ECE 13"", [""AND"", [""AND"", [""AND"", ""CSE 13S"", ""CSE 16""], ""CSE 30""], ""MATH 11B""]]], ""MATH 19B""], ""MATH 20B""], ""AM 11B""]"
CSE,101M,5.0,"""CSE 101"""
CSE,102,5.0,"""CSE 101"""
CSE,103,5.0,"""CSE 101"""
CSE,104,5.0,"""CSE 103"""
CSE,105,5.0,"Prerequisite(s): CSE 102 or equivalent or instructor consent. Students need a solid background in analysis of algorithms, discrete math, probability theory, graph theory, and overall mathematical maturity."
CSE,106,5.0,"""CSE 101"""
CSE,107,5.0,"[""OR"", [""OR"", [""AND"", ""CSE 16"", ""AM 30""], ""MATH 22""], ""MATH 23A""]"
CSE,108,5.0,Prerequisite(s): CSE 101. Enrollment restricted to computer engineering and computer science majors.
CSE,110A,5.0,"[""AND"", ""CSE 12"", ""CSE 101""]"
CSE,110B,5.0,"""CSE 110A"""
CSE,111,5.0,"[""OR"", [""OR"", [""AND"", ""CSE 15"", ""CSE 15L""], [""OR"", [""AND"", ""CSE 13S"", ""CMPM 35""], [""OR"", [""AND"", ""CSE 13E"", ""CMPM 35""], [""AND"", ""ECE 13"", ""CMPM 35""]]]], ""CSE 101""]"
CSE,112,5.0,"""CSE 101"""
CSE,113,5.0,Prerequisite(s): CSE 12 and CSE 101. CSE 120 recommended.
CSE,114A,5.0,"""CSE 101"""
CSE,114B,5.0,Prerequisite(s): CSE 114A. Enrollment is restricted to junior and senior computer science majors.
CSE,115A,5.0,Prerequisite(s): satisfaction of the Entry Level Writing and Composition requirements and CSE 101 and CSE 130.
CSE,115B,5.0,"""CSE 115A"""
CSE,115C,5.0,"""CSE 115B"""
CSE,115D,5.0,"""CSE 115A"""
CSE,117,5.0,Prerequisite(s): CSE 101; and CSE 102 or CSE 111 or CSE 115A. Enrollment restricted to School of Engineering majors.
CSE,118,5.0,Prerequisite(s): CSE 101. Enrollment is restricted to juniors and seniors.
CSE,119,5.0,"""CSE 101"""
CSE,120,5.0,"Prerequisite(s): CSE 12; and CSE 13E, or CSE 13S, or ECE 13, or CSE 15 and CSE 15L. CSE 16 recommended."
CSE,121,7.0,"[""OR"", [""OR"", [""AND"", [""AND"", [""AND"", ""CSE 12"", ""CSE 100""], ""CSE 100L""], ""CSE 13E""], ""CSE 13S""], [""OR"", ""ECE 13"", [""AND"", [""AND"", [""AND"", ""CSE 15"", ""CSE 15L""], [""AND"", [""AND"", ""ECE 101"", ""ECE 101L""], ""PHYS 5C""]], ""PHYS 5N""]]]"
CSE,122,5.0,"[""AND"", [""AND"", [""AND"", ""CSE 100"", ""CSE 100L""], ""ECE 101""], ""ECE 101L""]"
CSE,123A,5.0, Prerequisite(s): CSE 121; previous or concurrent enrollment in CSE 185E.
CSE,123B,7.0,"[""OR"", [""AND"", ""CSE 123A"", ""CSE 185E""], ""CSE 185S""]"
CSE,125,7.0,"[""AND"", [""AND"", ""CSE 100"", ""CSE 100L""], ""CSE 120""]"
CSE,129A,2.0,"Prerequisite(s): previous or concurrent enrollment in courses CSE 121 and CSE 121L. Enrollment is restricted to bioengineering, biomolecular engineering and bioinformatics, computer engineering, and robotics engineering majors."
CSE,129B,5.0,
CSE,129C,5.0,
CSE,130,5.0,"Prerequisite(s): CSE 12; and CSE 101, or CSE 15 and CSE 15L; and knowledge of C programming language."
CSE,132,5.0,Prerequisite(s): CSE 130 or CSE 131 or permission of instructor. Enrollment restricted to School of Engineering majors.
CSE,134,5.0,"[""AND"", ""CSE 120"", ""CSE 130""]"
CSE,138,5.0,"[""OR"", ""CSE 130"", ""CSE 131""]"
CSE,140,5.0,"""CSE 101"""
CSE,142,5.0,"[""OR"", [""OR"", [""OR"", ""CSE 40"", [""AND"", [""AND"", ""STAT 132"", ""CSE 101""], ""AM 30""]], [""OR"", ""MATH 22"", [""AND"", ""MATH 23A"", ""STAT 131""]]], ""CSE 107""]"
CSE,143,5.0,"Prerequisite(s): CSE 101, and CSE 107 or STAT 131. Python competence equivalent to CSE 30 is highly recommended."
CSE,144,5.0,Prerequisite(s): CSE 101. Enrollment is restricted to juniors and seniors.
CSE,145,5.0,Prerequisite(s): CSE 15 and CSE 15L or CSE 30 or CSE 13S; and AM 30 or MATH 22 or MATH 23A; and STAT 5 or CSE 107 or STAT 131; and AM 10 or MATH 21; and CSE 16 or ECON 113. Enrollment restricted to juniors and seniors. Graduate students by permission of instructor.
CSE,146,5.0,Prerequisite(s): CSE 101; and CSE 107 or STAT 131. CSE 142 and CSE 140 are recommended.
CSE,150,7.0,"[""OR"", [""AND"", [""AND"", ""CSE 16"", ""CSE 12""], ""CSE 30""], [""AND"", ""CSE 15"", ""CSE 15L""]]"
CSE,151,5.0,Prerequisite(s): CSE 150. Concurrent enrollment in CSE 151L is required.
CSE,151L,2.0,Prerequisite(s): CSE 150 and CSE 150L. Concurrent enrollment in CSE 151 is required.
CSE,152,5.0,"[""AND"", [""AND"", ""CSE 107"", ""CSE 150""], ""CSE 150L""]"
CSE,156,5.0,",Prerequisites: CSE 150, CSE 150L and CSE 101. Concurrent enrollment in course CSE 156L is required."
CSE,156L,2.0,"Prerequisites: CSE 150, CSE 150L, and CSE 101. Concurrent enrollment in CSE 156 is required."
CSE,157,7.0,"[""AND"", [""AND"", [""AND"", ""CSE 121"", ""CSE 121L""], ""CSE 150""], ""CSE 150L""]"
CSE,160,7.0,"[""OR"", [""AND"", ""CSE 101"", ""MATH 21""], ""AM 10""]"
CSE,161,5.0,Prerequisite(s): CSE 160 or equivalent. Concurrent enrollment in CSE 161L is required.
CSE,161L,2.0,Concurrent enrollment in CSE 161 is required.
CSE,162,5.0,Prerequisite(s): CSE 160 or equivalent. Concurrent enrollment in CSE 162L is required.
CSE,162L,2.0,Prerequisite(s): concurrent enrollment in CSE 162 is required.
CSE,163,5.0,"""CSE 101"""
CSE,164,5.0,"""CSE 144"""
CSE,165,5.0,"""CSE 15"""
CSE,167,5.0,"[""OR"", [""OR"", [""OR"", [""OR"", ""CSE 13S"", ""CSE 13E""], ""ECE 13""], [""OR"", [""AND"", [""AND"", ""CSE 15"", ""CSE 15L""], ""PHYS 5A""], [""AND"", ""PHYS 6A"", ""AM 10""]]], ""MATH 21""]"
CSE,168,7.0,"Prerequisite(s): CSE 160. Some knowledge of mobile platforms (e.g., CSE 118 or CSE 167) is helpful, but not required."
CSE,180,5.0,"""CSE 101"""
CSE,181,5.0,"[""AND"", ""CSE 180"", ""CSE 130""]"
CSE,182,5.0,Prerequisite(s): CSE 16 or BME 160; CSE 15 and CSE 15L or CSE 13E or CSE 13S or ECE 13. Course intended for non-majors; computer science majors should enroll in CSE 180.
CSE,183,5.0,"[""OR"", [""OR"", [""AND"", ""CSE 15"", ""CSE 15L""], ""CMPM 35""], ""CSE 101""]"
CSE,184,5.0,"""CSE 101"""
CSE,185E,5.0,"Prerequisite(s): satisfaction of Entry Level Writing and Composition requirements; and CSE 12 or CSE 15 or CSE 30 or BME 160 or by permission of the instructor. Enrollment is restricted to computer engineering, bioengineering, bioinformatics, biomolecular engineering and bioinformatics, or network and digital technology majors."
CSE,186,5.0,"Prerequisite(s): CSE 15 and CSE 15L, or CSE 30, or CSE 101. Enrollment is restricted to juniors and seniors majoring in computer engineering, computer science, and computer game design."
CSE,187,5.0,Prerequisite(s): CSE 186. Enrollment is restricted to juniors and seniors.
CSE,191,2.0,
CSE,192,5.0,
CSE,192F,2.0,
CSE,193,5.0,
CSE,193F,2.0,
CSE,194,5.0,
CSE,194F,2.0,
CSE,195,5.0,
CSE,195F,2.0,
CSE,198,5.0,
CSE,198F,2.0,
CSE,199,5.0,
CSE,199F,2.0,
DANM,50,5.0,
DANM,51,5.0,
DANM,52,5.0,
DANM,130,5.0,Enrollment restricted to juniors and seniors.
